1	1	2713165
1	1	2713955
1	1	2730216
1	1	2730885
1	1	2732239
1	1	2732867
1	1	2737292
1	1	2739217
1	1	2775996
1	1	2777312
1	1	2787249
1	1	2787766
1	1	2788243
1	1	2789033
1	1	2790807
1	1	2791318
1	1	2837123
1	1	2876546
1	1	2908789
1	1	2926937
1	1	2927594
1	1	2928652
1	1	2946714
1	1	2962394
1	1	2967148
1	1	2968474
1	1	2970456
1	1	2980777
1	1	299140
1	1	3002476
1	1	3020067
1	1	3022056
1	1	303712
1	1	3045475
1	1	305001
1	1	3074155
1	1	3091716
1	1	3094185
1	1	310131
1	1	3119761
1	1	3132523
1	1	3137474
1	1	314600
1	1	3157572
1	1	3195427
1	1	3199296
1	1	3203496
1	1	3205588
1	1	3213351
1	1	327969
1	1	332700
1	1	403019
1	1	403615
1	1	407289
1	1	415079
1	1	422137
1	1	423863
1	1	425763
1	1	431583
1	1	434328
1	1	436090
1	1	444339
1	1	446571
1	1	449288
1	1	450484
1	1	451848
1	1	455787
1	1	463918
1	1	47546
1	1	49390
1	1	494392
1	1	502704
1	1	503554
1	1	51007
1	1	512092
1	1	512985
1	1	513890
1	1	516009
1	1	526427
1	1	527377
1	1	528073
1	1	53135
1	1	540463
1	1	549486
1	1	550657
1	1	551739
1	1	563917
1	1	564791
1	1	565749
1	1	57798
1	1	580627
1	1	585402
1	1	594328
1	1	596131
1	1	596995
1	1	607305
1	1	608432
1	1	609698
1	1	614231
1	1	615076
1	1	615526
1	1	617272
1	1	617675
1	1	620335
1	1	620835
1	1	622234
1	1	622884
1	1	626629
1	1	627956
1	1	631517
1	1	632733
1	1	641871
1	1	676197
1	1	680623
1	1	681660
1	1	69775
1	1	70368
1	1	70803
1	1	710183
1	1	712102
1	1	713153
1	1	714622
1	1	716131
1	1	716960
1	1	718235
1	1	730320
1	1	738991
1	1	739447
1	1	743981
1	1	778764
1	1	779952
1	1	781132
1	1	781966
1	1	782373
1	1	786136
1	1	800257
1	1	804099
1	1	805289
1	1	805564
1	1	806053
1	1	806747
1	1	808495
1	1	809141
1	1	813089
1	1	816613
1	1	837264
1	1	840745
1	1	842934
1	1	843701
1	1	860235
1	1	860802
1	1	866019
1	1	866250
1	1	869321
1	1	873692
1	1	878425
1	1	882824
1	1	882932
1	1	885256
1	1	894067
1	1	894833
1	1	895621
1	1	896715
1	1	901706
1	1	901994
1	1	908983
1	1	910069
1	1	912792
1	1	922083
1	1	930602
1	1	945934
1	1	946565
1	1	948072
1	1	950546
1	1	953002
1	1	958189
1	1	961044
1	1	961936
1	1	962854
1	1	963913
1	1	972988
1	1	987285
1	-1	2197722
1	-1	2193648
1	-1	2168377
1	-1	2165511
1	-1	2165074
1	-1	2164272
1	-1	2134481
1	-1	2120947
1	-1	2119529
1	-1	2118712
1	-1	2116814
1	-1	2068446
1	-1	2067565
1	-1	3120862
1	-1	2040337
1	-1	2022369
1	-1	2020168
1	-1	2005362
1	-1	2002933
1	-1	2001764
1	-1	1998318
1	-1	1986727
1	-1	3112377
1	-1	1938436
1	-1	1931764
1	-1	3107925
1	-1	1902408
1	-1	1901229
1	-1	1865502
1	-1	1794689
1	-1	3091246
1	-1	1651513
1	-1	1626475
1	-1	1622817
1	-1	1619748
1	-1	1590791
1	-1	1583712
1	-1	3073152
1	-1	1561994
1	-1	1560046
1	-1	1558016
1	-1	1555826
1	-1	1541616
1	-1	1541010
1	-1	1503216
1	-1	1502586
1	-1	1489119
1	-1	1466150
1	-1	1434795
1	-1	3048586
1	-1	1272508
1	-1	1269883
1	-1	3042386
1	-1	3041385
1	-1	1248582
1	-1	1239974
1	-1	1237583
1	-1	1236205
1	-1	1235287
1	-1	1233874
1	-1	1206953
1	-1	1166812
1	-1	3032641
1	-1	3031620
1	-1	1126211
1	-1	1123666
1	-1	1111366
1	-1	1099508
1	-1	1098539
1	-1	1093276
1	-1	1092328
1	-1	1091290
1	-1	1087876
1	-1	3023891
1	-1	1064281
1	-1	3022378
1	-1	1050079
1	-1	3021236
1	-1	1045971
1	-1	1041920
1	-1	3020655
1	-1	3019619
1	-1	1026561
1	-1	1020942
1	-1	1008375
1	-1	1006315
1	-1	994592
1	-1	993965
1	-1	988212
1	-1	3013939
1	-1	974739
1	-1	971277
1	-1	965575
1	-1	3011838
1	-1	964484
1	-1	962517
1	-1	958265
1	-1	956078
1	-1	946751
1	-1	943840
1	-1	943321
1	-1	940873
1	-1	939777
1	-1	938460
1	-1	931624
1	-1	3009359
1	-1	925565
1	-1	924015
1	-1	923645
1	-1	923062
1	-1	921144
1	-1	920655
1	-1	919693
1	-1	918802
1	-1	918313
1	-1	3008268
1	-1	917440
1	-1	916979
1	-1	915132
1	-1	914095
1	-1	911905
1	-1	911108
1	-1	910506
1	-1	909869
1	-1	907514
1	-1	903093
1	-1	895559
1	-1	891874
1	-1	889999
1	-1	889055
1	-1	887325
1	-1	886565
1	-1	886430
1	-1	884416
1	-1	883633
1	-1	876920
1	-1	872112
1	-1	869263
1	-1	862404
1	-1	859300
1	-1	858742
1	-1	852693
1	-1	3001310
1	-1	846108
1	-1	844215
1	-1	843152
1	-1	839681
1	-1	838777
1	-1	837742
1	-1	836346
1	-1	830802
1	-1	2999476
1	-1	827896
1	-1	827236
1	-1	826471
1	-1	824479
1	-1	2998676
1	-1	813586
1	-1	2996995
1	-1	803616
1	-1	803245
1	-1	802797
1	-1	801873
1	-1	795770
1	-1	795108
1	-1	781273
1	-1	2994774
1	-1	775666
1	-1	772029
1	-1	768248
1	-1	716279
1	-1	714623
1	-1	708311
1	-1	706847
1	-1	704036
1	-1	703063
1	-1	701134
1	-1	700478
1	-1	699283
1	-1	689487
1	-1	688901
1	-1	687404
1	-1	684484
1	-1	682515
1	-1	681758
1	-1	680054
1	-1	679375
1	-1	677305
1	-1	676552
1	-1	675597
1	-1	671532
1	-1	665349
1	-1	663808
1	-1	638033
1	-1	636777
1	-1	627870
1	-1	625344
1	-1	613414
1	-1	610631
1	-1	609103
1	-1	600984
1	-1	600042
1	-1	590424
1	-1	588883
1	-1	585774
1	-1	585026
1	-1	583559
1	-1	579996
1	-1	579161
1	-1	573480
1	-1	572096
1	-1	569423
1	-1	567607
1	-1	563241
1	-1	562286
1	-1	561528
1	-1	559783
1	-1	558495
1	-1	558266
1	-1	556473
1	-1	554746
1	-1	553716
1	-1	551140
1	-1	549724
1	-1	543084
1	-1	540196
1	-1	538589
1	-1	537808
1	-1	537348
1	-1	534846
1	-1	534527
1	-1	529510
1	-1	528972
1	-1	524549
1	-1	521621
1	-1	520224
1	-1	518879
1	-1	517716
1	-1	515586
1	-1	499852
1	-1	498770
1	-1	498098
1	-1	475068
1	-1	2963994
1	-1	467816
1	-1	461343
1	-1	460006
1	-1	459703
1	-1	459250
1	-1	458752
1	-1	458136
1	-1	457525
1	-1	456579
1	-1	445992
1	-1	444176
1	-1	438727
1	-1	435394
1	-1	434586
1	-1	429185
1	-1	428533
1	-1	427095
1	-1	426022
1	-1	419941
1	-1	415291
1	-1	413206
1	-1	411617
1	-1	411248
1	-1	409204
1	-1	406433
1	-1	2956610
1	-1	392866
1	-1	374221
1	-1	373010
1	-1	372650
1	-1	371569
1	-1	368535
1	-1	365304
1	-1	362647
1	-1	361787
1	-1	360859
1	-1	357523
1	-1	349289
1	-1	346250
1	-1	336771
1	-1	333979
1	-1	332944
1	-1	331022
1	-1	328511
1	-1	325715
1	-1	325223
1	-1	324714
1	-1	324266
1	-1	324042
1	-1	323333
1	-1	322365
1	-1	319986
1	-1	319352
1	-1	309791
1	-1	306777
1	-1	304399
1	-1	303301
1	-1	302493
1	-1	301690
1	-1	299082
1	-1	298541
1	-1	296500
1	-1	294981
1	-1	291032
1	-1	289564
1	-1	287581
1	-1	285701
1	-1	285237
1	-1	281347
1	-1	274872
1	-1	268838
1	-1	267985
1	-1	267594
1	-1	266758
1	-1	260670
1	-1	258305
1	-1	252694
1	-1	252408
1	-1	249714
1	-1	248569
1	-1	192172
1	-1	191875
1	-1	189833
1	-1	180875
1	-1	2934508
1	-1	174142
1	-1	171492
1	-1	168870
1	-1	167974
1	-1	152884
1	-1	147626
1	-1	143678
1	-1	142876
1	-1	139165
1	-1	138593
1	-1	136805
1	-1	135366
1	-1	134272
1	-1	133647
1	-1	132291
1	-1	131035
1	-1	125162
1	-1	122385
1	-1	121766
1	-1	116022
1	-1	112362
1	-1	109200
1	-1	96341
1	-1	96162
1	-1	94213
1	-1	93183
1	-1	91759
1	-1	91275
1	-1	86825
1	-1	85071
1	-1	77658
1	-1	69018
1	-1	67118
1	-1	61598
1	-1	54280
1	-1	53403
1	-1	51813
1	-1	49285
1	-1	48692
1	-1	39395
1	-1	38523
1	-1	19210
1	-1	12103
1	-1	10066
1	-1	9575
1	-1	7691
1	-1	6702
1	-1	5283
1	-1	3521
1	-1	2740
1	-1	1677
1	-1	1057
1	-1	310
1	-1	2912381
1	-1	2883894
1	-1	2878903
1	-1	2842871
1	-1	2835831
1	-1	3199813
1	-1	2812276
1	-1	2802486
1	-1	2801896
1	-1	2801492
1	-1	2799829
1	-1	2768862
1	-1	2767877
1	-1	2766921
1	-1	2746057
1	-1	2732642
1	-1	2696897
1	-1	2692134
1	-1	2680949
1	-1	2651434
1	-1	2642020
1	-1	2565436
1	-1	2564050
1	-1	2562071
1	-1	3171933
1	-1	2546649
1	-1	2540845
1	-1	2537950
1	-1	3233104
1	-1	2518597
1	-1	2517823
1	-1	2505949
1	-1	2502613
1	-1	2499517
1	-1	2486302
1	-1	2483068
1	-1	2482392
1	-1	2475796
1	-1	2474313
1	-1	2473218
1	-1	2452863
1	-1	2439547
1	-1	2439075
1	-1	2420887
1	-1	2419174
1	-1	2409381
1	-1	2402466
1	-1	2401814
1	-1	2389386
1	-1	2355414
1	-1	2341468
1	-1	2287472
1	-1	2285401
1	-1	2272833
1	-1	2272293
2	1	1002795
2	1	101424
2	1	1020932
2	1	1027149
2	1	1031124
2	1	1032821
2	1	1052558
2	1	1052945
2	1	1055799
2	1	1079626
2	1	1081554
2	1	108254
2	1	1090455
2	1	1093849
2	1	1173876
2	1	1195331
2	1	1205542
2	1	1212584
2	1	1228102
2	1	1232984
2	1	1233578
2	1	1233926
2	1	123829
2	1	1242837
2	1	124478
2	1	1249533
2	1	1263648
2	1	1284627
2	1	1314326
2	1	1324795
2	1	1325676
2	1	1331768
2	1	1333433
2	1	1335624
2	1	1336326
2	1	1338748
2	1	136010
2	1	136698
2	1	137368
2	1	1374462
2	1	1386378
2	1	1394700
2	1	1403147
2	1	1421458
2	1	1424252
2	1	1425448
2	1	1438568
2	1	1439263
2	1	1446794
2	1	1561649
2	1	1590148
2	1	1595350
2	1	1595671
2	1	1596754
2	1	1602294
2	1	1616424
2	1	1637771
2	1	1646041
2	1	1652060
2	1	1654008
2	1	166306
2	1	1723930
2	1	1775089
2	1	1776174
2	1	1855319
2	1	1862243
2	1	189647
2	1	191076
2	1	1919252
2	1	206479
2	1	209489
2	1	217720
2	1	242654
2	1	243740
2	1	246894
2	1	253380
2	1	254102
2	1	255706
2	1	257243
2	1	258637
2	1	276517
2	1	283265
2	1	290155
2	1	300252
2	1	320262
2	1	321817
2	1	329784
2	1	340477
2	1	347856
2	1	351095
2	1	352434
2	1	352857
2	1	362922
2	1	43423
2	1	575661
2	1	662316
2	1	68691
2	1	704521
2	1	714642
2	1	729597
2	1	730475
2	1	731144
2	1	733168
2	1	750465
2	1	757658
2	1	76119
2	1	768142
2	1	769192
2	1	788701
2	1	836700
2	1	837025
2	1	840963
2	1	843990
2	1	844273
2	1	847515
2	1	869926
2	1	916958
2	1	917972
2	1	921498
2	1	934188
2	1	936212
2	1	947224
2	1	961727
2	1	967248
2	1	983378
2	-1	924779
2	-1	917346
2	-1	892550
2	-1	1821208
2	-1	869135
2	-1	859688
2	-1	848795
2	-1	847711
2	-1	770467
2	-1	729635
2	-1	727483
2	-1	726608
2	-1	723555
2	-1	722366
2	-1	680840
2	-1	678905
2	-1	677763
2	-1	671927
2	-1	648332
2	-1	647115
2	-1	618204
2	-1	617255
2	-1	614081
2	-1	613122
2	-1	609364
2	-1	580170
2	-1	573697
2	-1	570046
2	-1	566018
2	-1	563032
2	-1	557072
2	-1	515382
2	-1	513757
2	-1	491686
2	-1	476473
2	-1	447547
2	-1	442560
2	-1	371290
2	-1	370010
2	-1	368881
2	-1	364097
2	-1	356162
2	-1	350854
2	-1	343185
2	-1	338026
2	-1	337658
2	-1	314839
2	-1	311781
2	-1	311396
2	-1	310915
2	-1	304966
2	-1	296280
2	-1	289736
2	-1	281268
2	-1	270610
2	-1	226465
2	-1	85960
2	-1	20567
2	-1	20224
2	-1	1709528
2	-1	1682014
2	-1	1677191
2	-1	1660369
2	-1	1648058
2	-1	1638097
2	-1	1634103
2	-1	1625995
2	-1	1619831
2	-1	1611666
2	-1	1607573
2	-1	1589005
2	-1	1577311
2	-1	1888719
2	-1	1484160
2	-1	1483471
2	-1	1469982
2	-1	1458777
2	-1	1455394
2	-1	1878162
2	-1	1437222
2	-1	1433249
2	-1	1414544
2	-1	1400866
2	-1	1870056
2	-1	1224799
2	-1	1219859
2	-1	1213746
2	-1	1851374
2	-1	1176917
2	-1	1172350
2	-1	1165359
2	-1	1163968
2	-1	1848330
2	-1	1104011
2	-1	1101915
2	-1	1100894
2	-1	1094351
2	-1	1093656
2	-1	1088238
2	-1	1086277
2	-1	1083361
2	-1	1049702
2	-1	986200
2	-1	980380
2	-1	980169
2	-1	965921
2	-1	964203
2	-1	961016
2	-1	941016
2	-1	1826277
2	-1	929559
2	-1	926181
