1268922	1269170	1	1
1269917	1271620	1	-1
1272687	1274036	1	-1
1274026	1274685	1	-1
1274697	1275131	1	-1
1275264	1277015	1	-1
1278277	1279479	1	1
127929	128486	1	1
1279479	1280138	1	1
1280214	1282196	1	-1
1282207	1283193	1	-1
1283246	1285558	1	-1
128509	129150	1	-1
1286124	1286747	1	1
1286778	1287380	1	1
1287419	1288861	1	-1
1288956	1290332	1	1
1290526	1291197	1	1
1291178	1293631	1	1
1293631	1294752	1	1
1295105	1296256	1	1
1296798	1297424	1	1
130102	130536	1	1
1301270	1302952	1	-1
1303701	1304942	1	1
130643	131560	1	1
1308070	1308582	1	-1
1308797	1309702	1	-1
1309813	1310733	1	-1
1311104	1311691	1	1
1312610	1313107	1	-1
1313104	1315044	1	-1
1315231	1316496	1	1
131546	133606	1	-1
1317999	1319336	1	1
1321104	1322891	1	-1
1324315	1324971	1	1
1324955	1326190	1	1
1331698	1334052	1	1
1334339	1334716	1	1
1335083	1336756	1	1
133750	135378	1	-1
1338160	1338552	1	-1
1338919	1339104	1	-1
1339282	1340238	1	-1
1342061	1342741	1	-1
1343006	1346041	1	1
1346121	1346582	1	1
1346627	1347529	1	-1
1347676	1348500	1	1
1348518	1349504	1	1
1350598	1351596	1	-1
1351598	1352848	1	-1
1352976	1353683	1	-1
1353947	1354690	1	1
1354695	1355681	1	-1
1358094	1358483	1	1
1358605	1358799	1	1
1359835	1360644	1	1
1366403	1367323	1	-1
1367386	1367568	1	1
1367565	1368560	1	1
1368578	1369456	1	-1
1370413	1371189	1	-1
1371505	1372155	1	1
137260	138177	1	1
1373570	1374457	1	-1
1374787	1375464	1	-1
1375466	1375870	1	-1
1375899	1377350	1	-1
1377413	1378699	1	1
1378846	1379691	1	1
1380937	1381260	1	1
138214	140235	1	1
1382366	1382671	1	-1
1382845	1383246	1	-1
1384245	1384673	1	-1
1385933	1386481	1	1
1386694	1387467	1	1
1388196	1388777	1	1
1388953	1389573	1	1
1389705	1390388	1	1
1390746	1391183	1	1
1391237	1391914	1	1
1392291	1392749	1	1
1392791	1392976	1	1
1393096	1394310	1	1
1394749	1395318	1	1
1395290	1397266	1	1
1397266	1397787	1	1
1397787	1399340	1	1
1399312	1401282	1	1
1401343	1401534	1	1
1401527	1401805	1	1
1401802	1402434	1	1
140235	141737	1	1
1402424	1402870	1	1
1402873	1403373	1	1
1403379	1403819	1	1
1403885	1404169	1	1
1404150	1406381	1	1
1406381	1406977	1	1
1406974	1407525	1	1
1407529	1412517	1	1
1412524	1414218	1	1
1414215	1414841	1	1
1414987	1416303	1	1
1416992	1417177	1	1
1417349	1417858	1	1
141737	142954	1	1
1418855	1419583	1	1
1419933	1420550	1	1
1420740	1421213	1	1
1423950	1424561	1	1
1425623	1426423	1	1
1426420	1426953	1	1
1426965	1427582	1	1
1427669	1429474	1	1
1429784	1430812	1	1
143015	143458	1	1
1430907	1431920	1	1
1431910	1432674	1	1
1433471	1434052	1	-1
1434119	1435342	1	-1
143491	144090	1	1
1435454	1436323	1	1
1436331	1436561	1	-1
1436711	1437226	1	1
1437213	1438337	1	1
1438539	1438796	1	1
1439686	1440468	1	1
144077	144466	1	1
1441149	1441592	1	1
1442337	1442597	1	1
1442674	1443462	1	1
1443820	1444611	1	1
1444708	1445187	1	1
144477	145118	1	1
1445221	1445865	1	1
1445980	1446747	1	-1
1446750	1447802	1	-1
1449214	1449651	1	-1
145111	146121	1	1
1451471	1452544	1	1
1452537	1453667	1	1
1453677	1454714	1	1
1454729	1455397	1	1
1455541	1456203	1	1
1456370	1456708	1	1
1458384	1459109	1	1
1459127	1460896	1	1
146090	147289	1	1
1460903	1462222	1	1
1463038	1464234	1	1
1465296	1465586	1	1
1465769	1466641	1	-1
1466715	1467953	1	-1
1468213	1468545	1	1
1468609	1469559	1	-1
1469897	1470829	1	1
1470954	1471931	1	1
1472074	1472727	1	1
1472768	1473643	1	1
147297	147788	1	1
1473959	1475458	1	1
1476457	1477413	1	1
1477438	1478424	1	1
147850	148551	1	1
1478508	1479440	1	-1
1479689	1480603	1	-1
1480854	1481888	1	-1
1482602	1483987	1	1
1484001	1485419	1	1
1485505	1486809	1	1
1487378	1488841	1	-1
1488834	1489115	1	-1
1489972	1490949	1	-1
1491064	1491681	1	1
1491768	1492217	1	-1
1492561	1494360	1	-1
1494634	1495404	1	-1
1495528	1496334	1	-1
1496709	1497650	1	1
149708	150277	1	-1
1497736	1498077	1	-1
1500630	1501586	1	-1
1501781	1502986	1	-1
1502996	1503808	1	-1
1503805	1504122	1	-1
1504122	1504640	1	-1
1504637	1505995	1	-1
1506132	1507025	1	1
1507303	1508685	1	1
1510997	1512664	1	-1
151119	151841	1	-1
1513763	1517566	1	-1
15166	15426	1	1
1517563	1519932	1	-1
1519935	1520762	1	-1
1520765	1524799	1	-1
1524796	1525245	1	-1
1525270	1525569	1	-1
1525595	1527388	1	-1
1527401	1528066	1	-1
1528298	1528741	1	-1
1528827	1529306	1	-1
1529389	1530942	1	-1
1533274	1533633	1	1
1533769	1534698	1	-1
1534756	1535487	1	-1
1535494	1536165	1	-1
1536504	1537943	1	1
1538054	1539235	1	1
1539235	1540803	1	1
1540803	1542032	1	1
1542057	1543310	1	1
1543300	1544169	1	1
1544191	1544775	1	1
1544778	1545305	1	1
1547566	1548555	1	1
1548548	1549411	1	1
1549422	1550222	1	1
1550219	1551154	1	1
1551166	1552179	1	1
1552272	1553630	1	1
1553685	1554503	1	-1
1555037	1555645	1	1
1555722	1556624	1	-1
1556602	1559991	1	-1
155891	157771	1	1
1560295	1561569	1	1
1561722	1563386	1	1
1563389	1564474	1	1
1564471	1565307	1	1
1565304	1565999	1	1
1566004	1566861	1	1
1566966	1567268	1	1
1568	2668	1	1
1569377	1569865	1	1
1569865	1570527	1	1
1570530	1571171	1	1
1571183	1571713	1	1
1572090	1573508	1	1
1573512	1574849	1	1
1574836	1575309	1	1
1576039	1576977	1	-1
1577335	1577937	1	1
1578325	1579530	1	1
157900	158403	1	1
1579776	1580891	1	1
1580994	1581212	1	1
1581287	1581835	1	-1
1582109	1583887	1	-1
1583888	1585630	1	-1
158502	158801	1	1
1586013	1586699	1	-1
1586786	1586980	1	1
1587068	1589890	1	-1
158985	159704	1	1
1589946	1591910	1	-1
1592981	1593511	1	1
1593696	1594136	1	-1
1594258	1596198	1	-1
1596208	1596552	1	-1
1596793	1597305	1	1
1597419	1598003	1	-1
1598190	1602161	1	1
1602342	1602824	1	1
1603054	1603569	1	1
1603908	1605491	1	1
1605612	1606001	1	1
1606160	1607002	1	1
1607016	1608023	1	-1
1608125	1609495	1	-1
1609785	1610396	1	1
1610459	1610653	1	-1
1610885	1611751	1	-1
1611916	1612950	1	1
1612950	1613912	1	1
1614071	1614415	1	1
1614468	1614950	1	-1
1615100	1617106	1	1
1617419	1617799	1	1
1617861	1618679	1	-1
16180	17130	1	1
1618774	1619568	1	1
1619744	1620652	1	1
1620841	1621326	1	1
1621396	1621662	1	-1
1621826	1623604	1	-1
1623601	1624188	1	-1
1624166	1624885	1	-1
1624929	1625627	1	-1
1625634	1626452	1	-1
1626773	1628224	1	1
1628214	1630256	1	1
1630398	1631990	1	1
1632308	1633138	1	-1
1633468	1633935	1	1
1633925	1634539	1	1
1634844	1636505	1	1
1636515	1637141	1	1
1637215	1637415	1	1
1637426	1640281	1	1
1640293	1640901	1	1
1640916	1641968	1	1
1641952	1642368	1	1
1642664	1643278	1	1
1643239	1644120	1	-1
1644254	1645672	1	1
1645987	1647207	1	1
1647584	1648306	1	1
1649647	1650678	1	-1
165009	165692	1	-1
1650785	1651555	1	-1
1651555	1652415	1	-1
1652396	1653571	1	-1
1653912	1654712	1	1
1654970	1655629	1	1
1655822	1656715	1	1
1656828	1657775	1	-1
1658793	1659443	1	-1
1659479	1659643	1	-1
1659659	1662022	1	-1
1662027	1662503	1	-1
1663583	1663756	1	-1
1663766	1664386	1	-1
1666086	1666442	1	1
1666556	1667737	1	1
1667727	1669457	1	1
1671461	1672285	1	-1
1672285	1672692	1	-1
1673370	1673840	1	-1
1673952	1674428	1	-1
1674840	1675409	1	-1
1675530	1675862	1	-1
1676293	1676838	1	-1
1676954	1678594	1	1
167913	168185	1	-1
1679353	1679526	1	-1
1679698	1681419	1	-1
1681427	1683346	1	-1
1683581	1685704	1	-1
1688230	1693071	1	-1
1696386	1697051	1	-1
1699271	1699897	1	-1
1699996	1700469	1	-1
1700562	1702358	1	1
1702386	1703633	1	1
1703626	1706274	1	1
170562	171194	1	-1
1706417	1707853	1	1
1708173	1709006	1	-1
1709191	1710543	1	1
1710560	1711057	1	-1
171199	171606	1	-1
1713113	1714033	1	-1
1714495	1715523	1	1
1715750	1716955	1	1
171632	172159	1	-1
1716957	1718054	1	1
1718078	1718827	1	1
1719080	1719742	1	1
1719817	1720191	1	-1
1720561	1720890	1	1
1720891	1721163	1	-1
1721441	1722634	1	1
172169	173530	1	-1
1722698	1732552	1	-1
1732954	1734270	1	1
1734273	1734893	1	1
173534	174298	1	-1
1735572	1737533	1	1
1737565	1738260	1	-1
1738275	1738943	1	-1
1739138	1739947	1	1
1740067	1740549	1	-1
1740788	1741348	1	1
1741485	1741961	1	-1
1741977	1742462	1	-1
1743579	1745516	1	-1
174371	176971	1	-1
1745814	1746944	1	-1
1747221	1748177	1	1
1748640	1750796	1	1
1750886	1752337	1	-1
1752741	1753217	1	-1
1753409	1755286	1	-1
1755321	1756517	1	-1
1756527	1759118	1	-1
1759310	1760452	1	-1
1762492	1762890	1	-1
1763126	1764097	1	1
1764345	1764839	1	1
1764859	1766385	1	1
1766529	1767299	1	1
1767361	1768332	1	-1
1768544	1770064	1	-1
1770322	1772079	1	1
1772787	1772990	1	1
1774557	1775276	1	-1
1777280	1778224	1	1
177790	178815	1	1
1778345	1780480	1	1
1780564	1781250	1	-1
1781247	1782866	1	-1
1783347	1783574	1	1
1783707	1785122	1	1
1785126	1786106	1	1
1786128	1787294	1	1
1787291	1788442	1	1
178817	179860	1	1
1788587	1790011	1	-1
1790102	1790488	1	-1
1790504	1791769	1	-1
1791805	1792338	1	-1
1793055	1794242	1	1
1794247	1795326	1	1
1795319	1796326	1	1
1796569	1797180	1	1
1797188	1798723	1	1
1798734	1799417	1	1
179898	181724	1	1
1799426	1800220	1	1
1800235	1800870	1	1
1800874	1801530	1	1
1801520	1802932	1	1
1803133	1805073	1	1
1805344	1805727	1	1
1805815	1806549	1	-1
1807219	1809864	1	-1
1810423	1811394	1	1
1811431	1812090	1	-1
1814571	1815584	1	1
1815572	1816333	1	1
1818380	1819861	1	1
1820053	1821015	1	1
1823226	1824092	1	-1
1824574	1825548	1	-1
1825901	1826257	1	-1
1826621	1827562	1	1
1827712	1828434	1	1
1828601	1831765	1	1
1831777	1832253	1	1
1832255	1833346	1	1
1833343	1833669	1	-1
1833895	1834329	1	-1
1834490	1834846	1	-1
1834867	1835349	1	-1
1836432	1837703	1	-1
1837715	1839142	1	-1
1839214	1840296	1	-1
1840309	1841175	1	-1
18425	19600	1	-1
1842519	1844003	1	-1
1844039	1844596	1	-1
1845700	1847043	1	1
1847062	1848537	1	1
1848928	1849482	1	1
1849924	1851639	1	1
1851930	1852130	1	1
1852239	1853168	1	-1
1853177	1853911	1	-1
1853936	1855021	1	-1
185478	186425	1	1
1855024	1856172	1	-1
1856239	1857261	1	-1
1857427	1858335	1	1
1858353	1858766	1	-1
1858804	1859133	1	-1
1859201	1859851	1	-1
1859931	1860647	1	-1
1860680	1860994	1	-1
1861588	1861950	1	-1
1862018	1862635	1	-1
1862766	1863182	1	-1
1863331	1863681	1	-1
1863789	1864328	1	-1
1864383	1864901	1	-1
1864986	1865423	1	-1
186511	188610	1	1
1865513	1865974	1	-1
1865991	1866431	1	-1
1866721	1867299	1	-1
1867334	1867786	1	-1
1867882	1868436	1	1
1868741	1868860	1	1
1869472	1869852	1	-1
1870052	1870591	1	-1
1871474	1874140	1	1
1874218	1874880	1	1
1874921	1876060	1	1
1876154	1876633	1	-1
1877491	1879005	1	-1
1879846	1880064	1	-1
1880960	1882129	1	-1
1882410	1883789	1	1
1883929	1884384	1	-1
1884563	1885387	1	-1
1886204	1887226	1	1
1887384	1888859	1	1
1889981	1890997	1	-1
1891243	1892181	1	1
1894878	1897574	1	1
1898143	1900074	1	1
1900501	1902408	1	1
1902520	1903260	1	1
1903607	1904449	1	1
1904639	1905289	1	1
1905344	1906231	1	-1
1906270	1907121	1	-1
1907595	1907915	1	1
1907944	1908774	1	1
1908771	1910864	1	1
1910864	1911559	1	1
1911568	1912368	1	1
1912381	1914693	1	1
1914717	1916177	1	1
1916158	1917213	1	1
1917351	1918556	1	1
1918549	1919730	1	1
1919756	1921183	1	1
1921210	1922565	1	1
1922653	1923366	1	1
192277	192867	1	-1
1923377	1924492	1	1
1924489	1925919	1	1
1926057	1927148	1	1
1927145	1928347	1	1
1928344	1928982	1	1
1929215	1929511	1	-1
1929586	1930107	1	-1
1930393	1933365	1	-1
1933851	1934186	1	-1
1934322	1934729	1	-1
1934893	1935360	1	-1
1935500	1935904	1	-1
1936062	1937174	1	-1
1938388	1938990	1	-1
1939133	1939609	1	-1
1941351	1941776	1	-1
1941828	1942352	1	-1
1942356	1942778	1	-1
1942797	1943096	1	-1
1943350	1945173	1	-1
194515	195189	1	1
1945151	1946593	1	-1
1946844	1948739	1	-1
1948711	1949253	1	-1
1949355	1950089	1	-1
1950125	1950304	1	-1
1950304	1950798	1	-1
1950798	1951064	1	-1
1951135	1951824	1	-1
1951918	1952292	1	1
1952485	1952862	1	1
1952980	1953612	1	1
1953694	1954665	1	-1
1954677	1954982	1	-1
195493	195729	1	1
1955284	1955472	1	-1
1955638	1956657	1	-1
1956657	1956872	1	-1
1957225	1957416	1	-1
1957413	1957922	1	-1
195743	195913	1	1
1958202	1959002	1	1
1959032	1959895	1	1
1960861	1961253	1	1
196100	196576	1	1
1961294	1962112	1	1
19616	21787	1	-1
1962163	1962540	1	1
1962747	1963004	1	1
1963004	1963219	1	1
1963323	1963553	1	1
1963553	1964788	1	1
1966267	1966854	1	-1
196672	197481	1	1
1966856	1967440	1	-1
1967477	1969021	1	-1
1969122	1970162	1	-1
1970159	1971535	1	-1
1975439	1976038	1	1
198047	199078	1	-1
1981905	1983302	1	-1
1983475	1983735	1	1
1985687	1986328	1	-1
1986535	1988424	1	1
1988433	1989152	1	1
1989223	1991106	1	-1
199075	200142	1	-1
1991315	1992886	1	-1
1993270	1993767	1	1
1993805	1994443	1	-1
1994436	1995791	1	-1
1995889	1997175	1	-1
1997188	1997727	1	-1
1997847	1998935	1	-1
2000195	2000875	1	1
2000902	2001558	1	-1
2001681	2002229	1	-1
2002402	2003943	1	-1
2004096	2005169	1	-1
2005159	2006196	1	-1
2006207	2007607	1	-1
2013799	2014506	1	1
2017372	2018505	1	1
2018896	2019888	1	-1
2019923	2020951	1	-1
2021093	2021719	1	1
2021780	2023012	1	-1
2026344	2027597	1	-1
202975	203361	1	1
2032659	2034491	1	-1
203370	204077	1	1
2035651	2038014	1	1
2038028	2038795	1	-1
2041307	2042017	1	1
2042764	2043633	1	-1
2043730	2043855	1	1
2044031	2045593	1	1
204413	205522	1	1
2045600	2046190	1	1
2046210	2047208	1	1
2047222	2048661	1	1
2048702	2049892	1	1
2049892	2050698	1	1
2050972	2051664	1	1
2051763	2053304	1	-1
205524	206492	1	1
2055534	2058071	1	1
2058161	2058403	1	1
2058478	2059098	1	1
2059301	2059696	1	1
2059811	2060107	1	1
2060616	2062898	1	-1
2063160	2064071	1	1
2064423	2065109	1	-1
2065267	2067294	1	-1
2070167	2070844	1	1
2070841	2072121	1	1
2072239	2073135	1	1
2073166	2073708	1	-1
2073848	2074708	1	-1
2074808	2075872	1	1
207563	208813	1	-1
2075881	2076906	1	1
2077270	2077803	1	1
2077860	2078375	1	-1
2078375	2080483	1	-1
2080546	2080812	1	-1
2081137	2082042	1	-1
2082297	2083133	1	-1
2083664	2085220	1	-1
2085649	2087106	1	1
2087106	2088050	1	1
2088047	2091394	1	1
208807	209871	1	-1
2091497	2094070	1	1
2094067	2094948	1	1
2094971	2095579	1	-1
2095598	2097433	1	-1
2097611	2098378	1	1
2098375	2099505	1	1
209879	210859	1	-1
2099523	2102615	1	1
2102745	2103356	1	1
2103365	2104417	1	1
2104703	2106022	1	1
2106015	2107661	1	1
2107661	2108230	1	1
2108296	2110020	1	-1
2110017	2110685	1	-1
2110682	2111431	1	-1
2111490	2112494	1	-1
2112995	2113234	1	1
2113306	2115144	1	-1
2116378	2117553	1	-1
2117572	2117865	1	-1
212058	214265	1	-1
2122787	2123533	1	1
2123664	2124356	1	1
2124364	2125767	1	1
2125774	2128848	1	1
2128946	2130163	1	-1
2130524	2131966	1	1
2132036	2133193	1	-1
2133447	2134037	1	1
2134505	2135971	1	1
2141247	2142014	1	-1
2142005	2142967	1	-1
214262	215014	1	-1
2142993	2143625	1	-1
2143622	2144638	1	-1
2144635	2145450	1	-1
2147401	2148138	1	-1
2148177	2149100	1	-1
2149177	2150127	1	-1
2150133	2151158	1	-1
215014	215685	1	-1
2152073	2152654	1	1
2152711	2153655	1	-1
2159498	2159947	1	-1
2160742	2162817	1	-1
2163839	2164915	1	-1
216465	217565	1	-1
2167367	2168173	1	1
2169735	2171321	1	1
2171404	2171940	1	1
2172797	2173765	1	1
2173815	2175278	1	-1
2175356	2177182	1	-1
217682	219091	1	-1
2177339	2178133	1	-1
2178130	2179065	1	-1
2179298	2180263	1	-1
2180641	2181093	1	-1
2184995	2186269	1	-1
2186433	2187383	1	-1
2188545	2189516	1	-1
2189542	2190444	1	-1
2190460	2191380	1	-1
219138	220100	1	-1
2194221	2194478	1	-1
2194475	2194954	1	-1
2194982	2195494	1	-1
2196891	2197787	1	1
2197865	2198203	1	-1
2198206	2199612	1	-1
2199898	2201928	1	-1
220100	220747	1	-1
2202914	2203492	1	1
2203496	2204092	1	1
2204101	2206821	1	1
22060	22683	1	1
2206821	2207867	1	1
2207875	2208507	1	1
2208504	2209196	1	1
220894	221808	1	-1
2209272	2209913	1	1
2209946	2210362	1	1
2210504	2210938	1	1
2211018	2211899	1	-1
2212218	2212868	1	1
2214301	2214930	1	-1
2216365	2216868	1	1
2217051	2217734	1	1
2217888	2220590	1	-1
221861	223594	1	-1
2221293	2221931	1	1
2221967	2222839	1	1
2225933	2227096	1	-1
2227205	2228497	1	-1
2228710	2229708	1	-1
2229794	2230021	1	1
2230044	2231852	1	1
2232207	2233091	1	-1
2233091	2235217	1	-1
2235588	2236550	1	1
2236547	2237515	1	1
223695	224345	1	-1
2237515	2238279	1	1
2238342	2238815	1	-1
2239004	2240281	1	1
2240462	2241268	1	1
2241357	2242301	1	1
2242294	2243046	1	1
2243107	2244024	1	-1
224375	225544	1	-1
2244153	2244842	1	1
2244951	2246915	1	-1
2247016	2247564	1	-1
2247751	2249763	1	-1
2253034	2253318	1	-1
2253418	2254239	1	1
2254348	2254758	1	-1
225546	226574	1	-1
2256228	2257112	1	1
2257319	2258143	1	1
2258238	2259185	1	1
2259428	2259787	1	1
2259946	2261523	1	1
2261741	2263420	1	-1
2263631	2264068	1	-1
2264254	2264502	1	1
2264627	2264875	1	1
2265055	2265753	1	1
226571	227563	1	-1
2266464	2266793	1	-1
2267038	2269188	1	-1
2269905	2270249	1	-1
2270686	2271783	1	-1
22730	24187	1	1
2275172	2275771	1	-1
227568	229601	1	-1
2275786	2277048	1	-1
2278216	2279010	1	-1
2279137	2283102	1	-1
2283303	2284316	1	-1
2284313	2285446	1	-1
2288579	2289892	1	-1
2290266	2291018	1	-1
2291036	2291221	1	1
2291352	2293175	1	1
2293568	2294779	1	-1
2294909	2296927	1	1
2297116	2297640	1	-1
2297788	2298051	1	-1
2298861	2299484	1	1
2299544	2300629	1	-1
2300820	2301752	1	-1
2301815	2302345	1	1
2302426	2302890	1	-1
2303266	2306043	1	1
2306168	2306416	1	1
2306490	2308601	1	-1
230808	231239	1	-1
2308601	2309908	1	-1
2310653	2311228	1	1
2311221	2311949	1	1
231300	232112	1	-1
2313826	2315121	1	1
2315197	2315967	1	-1
2316141	2317355	1	-1
2317355	2317840	1	-1
2317837	2318391	1	-1
2318384	2320369	1	-1
2320366	2320851	1	-1
2320848	2321054	1	-1
2321066	2321809	1	-1
2321930	2322598	1	-1
2322600	2323217	1	-1
232283	233179	1	-1
2323460	2323957	1	-1
2323966	2324460	1	-1
2324496	2325482	1	-1
2325475	2326251	1	-1
2326260	2327372	1	-1
2327402	2329588	1	-1
2329598	2330338	1	-1
2330454	2330834	1	-1
2330869	2331603	1	-1
2331596	2332483	1	-1
2332498	2334018	1	-1
233333	234517	1	-1
2334048	2336147	1	-1
2336353	2337483	1	-1
2337493	2338275	1	-1
2338578	2339447	1	-1
2339434	2339859	1	-1
2339859	2340269	1	-1
2340328	2341374	1	-1
2341382	2341885	1	-1
2341965	2343890	1	-1
2344062	2344505	1	-1
2344511	2345830	1	-1
234517	235257	1	-1
2345834	2346634	1	-1
2346704	2347759	1	-1
2347752	2349494	1	-1
2349509	2349820	1	-1
2349966	2351375	1	-1
2351403	2352434	1	-1
235257	238055	1	-1
2352614	2354080	1	-1
2354368	2354778	1	-1
2354792	2355097	1	-1
2355101	2357107	1	-1
2357292	2357726	1	-1
2360615	2361748	1	-1
2362864	2363349	1	-1
2363570	2363926	1	1
2364325	2364612	1	-1
2364942	2365292	1	1
2365311	2366447	1	1
2366480	2367181	1	1
2367178	2367381	1	1
2367455	2368474	1	-1
2368535	2369419	1	-1
2370948	2372021	1	-1
2372022	2372258	1	-1
2374393	2374962	1	1
2375495	2376694	1	-1
2378498	2379124	1	-1
238042	238962	1	-1
2381247	2382092	1	-1
2382149	2382724	1	-1
2383081	2385525	1	1
2385710	2387473	1	1
2387565	2388815	1	-1
2388824	2389546	1	-1
2389606	2390070	1	1
238977	240056	1	-1
2390067	2390822	1	-1
2390860	2391618	1	1
2391871	2393451	1	1
2393448	2394134	1	1
2394131	2394976	1	-1
2395083	2395421	1	-1
2395597	2395908	1	-1
2395968	2397284	1	-1
2397361	2398320	1	-1
2398368	2401847	1	-1
240116	241021	1	-1
2401927	2402580	1	-1
2402589	2403728	1	-1
2403841	2404629	1	-1
2404631	2405083	1	-1
2406375	2406884	1	-1
2406898	2409312	1	-1
2409356	2410714	1	-1
241018	241926	1	-1
2411970	2412812	1	-1
2412825	2413580	1	-1
2413677	2414234	1	-1
2414330	2415061	1	-1
2415209	2416054	1	-1
2416186	2416914	1	-1
2418288	2420912	1	1
241964	242785	1	-1
24197	24724	1	1
2421054	2421437	1	1
2421521	2422297	1	-1
2422303	2422617	1	-1
2422697	2423734	1	1
2424007	2424513	1	-1
2425538	2425831	1	1
2425828	2426271	1	1
2426342	2427928	1	-1
2428158	2428283	1	-1
2428294	2428548	1	-1
242912	243457	1	-1
2431898	2433280	1	-1
2434341	2434820	1	-1
2434897	2436822	1	1
243539	244432	1	-1
2436849	2437913	1	-1
2438046	2438279	1	-1
2438396	2438629	1	-1
2438652	2439656	1	-1
