794875	796044
793569	794618
792535	793551
790906	792531
786092	787255
784079	786082
782292	783965
781106	782281
780094	781089
778061	779980
776272	777993
774721	775923
770500	771423
768303	770414
767100	768074
765354	766343
763819	765336
762761	763759
755967	757046
754972	755910
753567	754961
751891	752871
751040	751891
749979	751010
748348	749763
738909	739331
732700	733701
730417	730893
729644	729892
727576	729069
726732	727439
723574	726720
722375	723187
720190	720825
707643	709268
704879	706555
702521	704623
701507	702481
700282	701499
696313	696780
695381	696313
694530	695378
685124	685618
684677	685063
682069	682899
681212	682069
680844	681215
678911	679711
677772	678125
675957	676652
675433	675876
672109	672717
669944	671374
669727	669843
668506	669531
664025	666574
661663	662820
654298	659724
652241	653920
650106	651203
649642	650106
648401	649240
647163	648311
646142	646891
645527	646129
643567	644349
638759	639532
637980	638564
636765	637382
636404	636715
635002	635247
633069	633584
632603	633028
632147	632476
631585	632121
629669	631516
628752	628925
624165	624635
623614	624129
619011	619709
618231	618845
617374	618171
616693	617361
615724	616674
614886	615686
614135	614893
613288	614145
609362	609961
599850	600206
598771	599766
597228	598034
582777	584942
581340	582545
580172	581098
578260	580170
576511	576939
575539	576444
573700	574038
570047	571291
568653	569963
566062	566673
563031	564125
562362	562958
558943	560499
557071	558084
553325	554464
550843	551247
544065	544766
542985	543890
541093	541527
534947	536200
531204	532019
529748	531127
528612	529736
515413	516783
513766	514437
513292	513552
509279	511966
501959	502309
499081	499689
496646	497590
492173	492649
491711	492067
491033	491686
490275	491000
486427	487299
484765	485295
480902	482926
477557	478765
476625	477020
475766	476611
473496	475013
466574	467233
465553	466572
464768	465556
463962	464768
463069	463875
461947	463026
459365	460939
458906	459169
457204	458694
454145	457207
453052	454134
452066	452947
449474	450727
448586	449392
447683	448462
445122	447491
442558	443814
440127	441497
438394	440013
433843	435042
432273	432767
427961	430213
427458	427670
425283	426197
421167	422570
419641	420870
419191	419514
418703	419194
417795	418706
415415	417811
414010	415422
412122	412694
411135	411485
410091	410750
409062	409961
404791	405312
403227	404633
401672	403192
401040	401519
399980	400987
398745	399932
397281	398285
394562	395998
392660	394549
389736	390752
386250	387161
381525	383060
380110	380820
378919	379947
377235	378272
376087	376743
373725	373853
371288	371761
370100	371113
369590	369730
369330	369539
368881	369090
366592	367440
364142	364573
362966	363898
361156	362814
360778	361134
360252	360557
358506	358952
357950	358495
357181	357837
356207	356824
354248	356110
353353	354099
352714	353352
350925	352271
349471	350793
348635	349306
345827	347089
343185	343406
341490	342923
338102	339439
337656	337970
328520	329179
327361	328287
325970	326317
320751	321302
315433	315567
314842	315420
314358	314813
311789	314278
311484	311792
310961	311446
305121	305585
298587	300356
298088	298501
296319	297302
290836	292827
289803	290753
283754	284584
283414	283710
282513	283262
281268	282503
279329	280294
277599	279002
276102	276527
271682	271897
270608	271540
259932	260816
259116	259904
257900	259102
257115	257891
256300	257115
255094	255996
246172	247095
242179	242631
236130	237008
234701	235615
232334	233569
231280	232236
227038	227925
226541	226861
223916	226258
222698	223729
221724	222671
220738	221700
219453	220670
212817	213260
211965	212801
205590	206546
203363	205456
200480	202009
199005	200120
197439	198659
195474	196391
194115	195401
193525	194115
192463	193488
191282	191503
171949	173244
171423	171947
170379	171413
149257	150132
146747	148132
144712	145485
136676	136858
135911	136294
135497	135820
134154	135242
132110	132715
131194	131952
130217	131095
122746	123672
121997	122749
109971	110750
108705	109364
107386	108699
104010	104993
96962	97990
95956	96933
92206	93108
90165	92225
89390	90172
87675	89282
86401	87570
85969	86355
69671	70453
68282	69661
65372	68095
61532	62176
59668	61422
58025	59494
57609	57935
55033	57573
54177	54989
32887	33786
28347	29255
26750	27232
25279	26715
24738	25286
23668	24684
20706	21113
20223	20435
19384	19908
17821	19146
16081	17679
14543	16084
3873	4373
1276	3897
44	1267
